series_id,param,param_label,coef,se,pvalue,xbar
pooled_adjusted,avg_d,Pooled difficulty D (V+BK+M),-.0355148907073498,.0316524790343676,.2765966206218387,8.636965555452951
three_leg_adjusted,avg_v,V (vocabulary),.0646538490821389,.0670725621263254,.3478491283975198,3.122448979591837
three_leg_adjusted,avg_b,BK (background knowledge),-.1757207177376254,.0207160078180508,1.05412495992e-07,2.243900637177948
three_leg_adjusted,avg_m,M (meaning),-.0726676509718258,.0610559508600186,.2494363569246568,3.270615918295724
vocab_adjusted,avg_v,V (vocabulary),.0468745117621104,.0539468731589398,.3963393421516642,3.122448979591837
bk_adjusted,avg_b,BK (background knowledge),-.1506204753061104,.0117884260082714,1.82619149692e-10,2.243900637177948
meaning_adjusted,avg_m,M (meaning),.1284665741910762,.0508667228384818,.0211523616354807,3.270615918295724
genre_adjusted,avg_v,V (vocabulary),-2.606649578419153,2.674194719075383,.3426068744038876,3.122448979591837
genre_adjusted,avg_b,BK (background knowledge),.1493929184920929,.330303767009548,.6564638122310449,2.243900637177948
genre_adjusted,avg_m,M (meaning),1.503464547477783,1.583430189934615,.3549424711762045,3.270615918295724
genre_adjusted,share_literary,Literary share,2.386691993970268,2.395125800932481,.3322256659369434,.4489795918367347
genre_adjusted,share_fiction,Fiction share,0,0,,.0612244897959184
textstat_adjusted,avg_textstat,Textstat readability (z),.0479611604613572,.0424037604344808,.2728754742172526,-.4986329467096998
lexile_adjusted,avg_lexile,Published Lexile (z),.0029401771422368,.031333281064588,.9264047822423849,.1092019318181818
atos_adjusted,avg_atos,Published ATOS (z),.01208616993762,.0326331499948264,.7162883359606866,.1254745641025642
lc_sentstr_adjusted,avg_lc_sentstr,LC Sentence Structure band (z),.217166435766357,.0313202953804899,1.76417352191e-06,-.2286745942692597
lc_vocab_adjusted,avg_lc_vocab,LC Vocabulary band (z),.1746579476074627,.1268299417787548,.1853662585186664,.26717035846239
