series_id,param,param_label,coef,se,pvalue,xbar
pooled_adjusted,avg_d,Pooled difficulty D (V+BK+M),-.0177245466197187,.0078071664142481,.0298462630158639,7.244248677401314
three_leg_adjusted,avg_v,V (vocabulary),-.0087740515480836,.0216409417600438,.6877725469652876,2.72694970962785
three_leg_adjusted,avg_b,BK (background knowledge),-.0336588036515844,.0139898426438225,.0218926072912364,.9776595852753003
three_leg_adjusted,avg_m,M (meaning),.0033133874174724,.0239269839312673,.8907033764190846,3.539639382597841
vocab_adjusted,avg_v,V (vocabulary),-.0373824657846952,.0192182534813454,.060317718407166,2.72694970962785
bk_adjusted,avg_b,BK (background knowledge),-.0375701039106453,.0147689491286673,.0158305036902328,.9776595852753003
meaning_adjusted,avg_m,M (meaning),.0084904052875304,.0214885866130798,.6953024941756042,3.539639382597841
genre_adjusted,avg_v,V (vocabulary),-.0040952189731442,.0273839461179983,.8820313560916877,2.72694970962785
genre_adjusted,avg_b,BK (background knowledge),-.0454062966906133,.0162687272849988,.0086669032788987,.9776595852753003
genre_adjusted,avg_m,M (meaning),.0212837180294457,.026385969595568,.4256550028882279,3.539639382597841
genre_adjusted,share_literary,Literary share,-.1499279505448313,.0686687578610817,.0362255151029285,.622500024901496
genre_adjusted,share_fiction,Fiction share,.0859079839309102,.1038150145213801,.4138922290518032,.4640973277068065
textstat_adjusted,avg_textstat,Textstat readability (z),-.0130924888316686,.0180557708994122,.4734929890533029,-.8970591028456602
czi_adjusted,avg_czi,CZI complexity (z),-.0151476996052237,.0177831655417395,.4004645899958312,-.8209027878139383
lexile_adjusted,avg_lexile,Published Lexile (z),-.0076901577716589,.0156997648211471,.6274974701624323,-.6986003995837
atos_adjusted,avg_atos,Published ATOS (z),-.0032865447963322,.0150620387352136,.8286166208986168,-.723784583491924
clear_adjusted,avg_clear,CLEAR-calibrated readability (z),-.0223240309998353,.0271633520714095,.4170643772421243,-.9796010822512129
