series_id,param,param_label,coef,se,pvalue,xbar
pooled_adjusted,avg_d,Pooled difficulty D (V+BK+M),-.0066715264994075,.0105772054804768,.5335099593278816,7.204586951971406
three_leg_adjusted,avg_v,V (vocabulary),-.0213773032207928,.0634262447959628,.7386912863786264,2.708812445183008
three_leg_adjusted,avg_b,BK (background knowledge),.0250902498061039,.040921397199685,.5449192808316614,.9612755715411594
three_leg_adjusted,avg_m,M (meaning),-.0333324134537931,.0387262528347785,.3969720734771183,3.534498941276876
vocab_adjusted,avg_v,V (vocabulary),-.0227216549773494,.0354815361196939,.52732357329737,2.708812445183008
bk_adjusted,avg_b,BK (background knowledge),.0174089135026978,.0373402709175373,.6447951567769605,.9612755715411594
meaning_adjusted,avg_m,M (meaning),-.0433027574132496,.0314833935811497,.1803076395030983,3.534498941276876
genre_adjusted,avg_v,V (vocabulary),-.0587719450310969,.0643088993377859,.3688585497446278,2.708812445183008
genre_adjusted,avg_b,BK (background knowledge),-.0131948026716281,.0282950472414083,.6447206060541417,.9612755715411594
genre_adjusted,avg_m,M (meaning),.0131287346146055,.0329323629437847,.6932809042381658,3.534498941276876
genre_adjusted,share_literary,Literary share,-.0192898378899986,.0457384811287018,.6765523848597974,.5972341165817556
genre_adjusted,share_fiction,Fiction share,-.1704742219595784,.1526734511597793,.2740066798394332,.4660965789692097
textstat_adjusted,avg_textstat,Textstat readability (z),.0404019707872355,.0406187887823833,.3287317817627848,-.8631889939860803
lexile_adjusted,avg_lexile,Published Lexile (z),.0760394559491211,.0363538287825184,.0463835373379318,-.6875187375625575
atos_adjusted,avg_atos,Published ATOS (z),.087305761797708,.0326292867219793,.012732278141187,-.6902954922860783
lc_sentstr_adjusted,avg_lc_sentstr,LC Sentence Structure band (z),-.0051506424501963,.0197534836536163,.7962668328412237,.2685823441204362
lc_vocab_adjusted,avg_lc_vocab,LC Vocabulary band (z),.0816746653640812,.0562172723017925,.1577924127157173,.176844086548007
