series_id,param,param_label,coef,se,pvalue,xbar
pooled_adjusted,avg_d,Pooled difficulty D (V+BK+M),.0038632941629563,.0184695794514034,.8365413225399239,8.293026970920709
three_leg_adjusted,avg_v,V (vocabulary),-.0332325651730735,.0868120024200593,.7061090950660767,2.996307108451321
three_leg_adjusted,avg_b,BK (background knowledge),-.0292794901961229,.0368260032043705,.4363891532738189,1.686184498613341
three_leg_adjusted,avg_m,M (meaning),.0859628471384795,.0608867247775492,.1741627258940925,3.610535357588081
vocab_adjusted,avg_v,V (vocabulary),.0212473989762282,.0533309726310041,.6947722520434513,2.996307108451321
bk_adjusted,avg_b,BK (background knowledge),-.047143779432348,.032503876199708,.1632545436993449,1.686184498613341
meaning_adjusted,avg_m,M (meaning),.0645193738146663,.0287780646307498,.0370940735935674,3.610535357588081
genre_adjusted,avg_v,V (vocabulary),.2076429676726107,.1320896729681906,.1324585068683443,2.996307108451321
genre_adjusted,avg_b,BK (background knowledge),.0730018876056974,.0783374651775863,.3630846884497471,1.686184498613341
genre_adjusted,avg_m,M (meaning),-.0058041020786561,.0732554177218669,.9376774031642439,3.610535357588081
genre_adjusted,share_literary,Literary share,.0712336028505604,.2723513045647808,.7964823603531767,.7189964164969742
genre_adjusted,share_fiction,Fiction share,.635560571579279,.3055183935521696,.0512758797843158,.3964157713356838
textstat_adjusted,avg_textstat,Textstat readability (z),-.0031834674758942,.0427880642825086,.9414691934693364,-1.221779416741777
lexile_adjusted,avg_lexile,Published Lexile (z),-.1553176382564261,.1694793764649037,.3715520301139438,-.9863447464788733
atos_adjusted,avg_atos,Published ATOS (z),-.148949565129679,.1868825211729109,.4358257713682908,-1.185183111111111
lc_sentstr_adjusted,avg_lc_sentstr,LC Sentence Structure band (z),.07755211255841,.0536596698105816,.1646774893421291,-.0310937875143854
lc_vocab_adjusted,avg_lc_vocab,LC Vocabulary band (z),.2560326676272572,.0503993496986505,.0000665021791392,.2697065348552847
