series_id,param,param_label,coef,se,pvalue,xbar
pooled_adjusted,avg_d,Pooled difficulty D (V+BK+M),-.0129946906785053,.0062190667479549,.0371850014976303,5.741464451300963
three_leg_adjusted,avg_v,V (vocabulary),-.0389477103784031,.0351684236824557,.2686440880656858,2.289216363664372
three_leg_adjusted,avg_b,BK (background knowledge),.0305067402021676,.0301078847844057,.3114481918379514,.3875277694114894
three_leg_adjusted,avg_m,M (meaning),-.0532924440237139,.0253095513925981,.0357514186044692,3.064720318225103
vocab_adjusted,avg_v,V (vocabulary),-.0310914279571168,.015178119424846,.0410560411118519,2.289216363664372
bk_adjusted,avg_b,BK (background knowledge),-.0143945607713054,.0145397415468098,.3226615052865422,.3875277694114894
meaning_adjusted,avg_m,M (meaning),-.0662405687980404,.0195179547564296,.0007458289292609,3.064720318225103
genre_adjusted,avg_v,V (vocabulary),-.0470971176305618,.0375862814000539,.210796130367552,2.289216363664372
genre_adjusted,avg_b,BK (background knowledge),.0298955916555617,.0352735062939312,.3971149389135917,.3875277694114894
genre_adjusted,avg_m,M (meaning),-.0525131516231579,.0283313157576492,.0644136744351554,3.064720318225103
genre_adjusted,share_literary,Literary share,.0344233669560947,.0493511659028599,.4858130901253191,.867082678283113
genre_adjusted,share_fiction,Fiction share,-.0540801206871666,.0594422063670651,.3633843678660857,.7443315023705002
textstat_adjusted,avg_textstat,Textstat readability (z),-.0005872892381073,.0119780967968639,.9609154042836834,-1.443946352644033
lexile_adjusted,avg_lexile,Published Lexile (z),-.0035233328828706,.0180419864036645,.8452537198213617,-1.229274674431851
atos_adjusted,avg_atos,Published ATOS (z),-.0011956985578964,.0192086330814351,.9503917064189547,-1.249497951462724
lc_sentstr_adjusted,avg_lc_sentstr,LC Sentence Structure band (z),.1629904031328483,.0858760208359559,.0582942866736421,.4128667788382985
lc_vocab_adjusted,avg_lc_vocab,LC Vocabulary band (z),-.0111440109668389,.0148038918354474,.4519506451268828,-.3819134015145574
