period_type,period,period_label,n_students,series_id,series_label,series_group,score,score_se,mean_difficulty,terms
week,1,Week 1,16,raw_strict,Raw weekly average,observed,0.594792,0.060318,,
week,2,Week 2,5,raw_strict,Raw weekly average,observed,0.381905,0.170137,,
week,13,Week 13,17,raw_strict,Raw weekly average,observed,0.416667,0.059786,,
week,17,Week 17,18,raw_strict,Raw weekly average,observed,0.628571,0.047109,,
week,25,Week 25,15,raw_strict,Raw weekly average,observed,0.512381,0.059672,,
week,26,Week 26,6,raw_strict,Raw weekly average,observed,0.336111,0.151561,,
week,27,Week 27,15,raw_strict,Raw weekly average,observed,0.381111,0.072079,,
week,28,Week 28,8,raw_strict,Raw weekly average,observed,0.229167,0.129627,,
week,35,Week 35,3,raw_strict,Raw weekly average,observed,0.522222,0.077778,,
week,38,Week 38,16,raw_strict,Raw weekly average,observed,0.646577,0.030346,,
week,39,Week 39,20,raw_strict,Raw weekly average,observed,0.285,0.040443,,
week,1,Week 1,16,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.574975,0.060318,-0.9594,"universal beta (pooled student+month FE, strict correct)"
week,2,Week 2,5,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.389286,0.175282,0.3574,"universal beta (pooled student+month FE, strict correct)"
week,13,Week 13,17,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.399857,0.059786,-0.8139,"universal beta (pooled student+month FE, strict correct)"
week,17,Week 17,18,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.613883,0.047104,-0.7111,"universal beta (pooled student+month FE, strict correct)"
week,25,Week 25,15,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.49187,0.059672,-0.993,"universal beta (pooled student+month FE, strict correct)"
week,26,Week 26,6,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.350423,0.154776,0.6929,"universal beta (pooled student+month FE, strict correct)"
week,27,Week 27,15,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.354966,0.072079,-1.2658,"universal beta (pooled student+month FE, strict correct)"
week,28,Week 28,8,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.203022,0.129627,-1.2658,"universal beta (pooled student+month FE, strict correct)"
week,35,Week 35,3,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.541887,0.077778,0.9521,"universal beta (pooled student+month FE, strict correct)"
week,38,Week 38,16,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.671678,0.03034,1.2152,"universal beta (pooled student+month FE, strict correct)"
week,39,Week 39,20,adj_textstat_fe,"Adjusted — textstat, universal β",external,0.294832,0.040443,0.476,"universal beta (pooled student+month FE, strict correct)"
week,1,Week 1,16,adj_lcvocab_fe,"Adjusted — LC vocabulary (CZI evaluator), universal β",external,0.598509,0.060318,0.1515,"universal beta (pooled student+month FE, strict correct)"
week,2,Week 2,5,adj_lcvocab_fe,"Adjusted — LC vocabulary (CZI evaluator), universal β",external,0.401178,0.164544,0.7854,"universal beta (pooled student+month FE, strict correct)"
week,13,Week 13,17,adj_lcvocab_fe,"Adjusted — LC vocabulary (CZI evaluator), universal β",external,0.420384,0.059786,0.1515,"universal beta (pooled student+month FE, strict correct)"
week,17,Week 17,18,adj_lcvocab_fe,"Adjusted — LC vocabulary (CZI evaluator), universal β",external,0.595208,0.047195,-1.3597,"universal beta (pooled student+month FE, strict correct)"
week,25,Week 25,15,adj_lcvocab_fe,"Adjusted — LC vocabulary (CZI evaluator), universal β",external,0.47872,0.059672,-1.3718,"universal beta (pooled student+month FE, strict correct)"
week,26,Week 26,6,adj_lcvocab_fe,"Adjusted — LC vocabulary (CZI evaluator), universal β",external,0.364746,0.157483,1.167,"universal beta (pooled student+month FE, strict correct)"
week,27,Week 27,15,adj_lcvocab_fe,"Adjusted — LC vocabulary (CZI evaluator), universal β",external,0.384828,0.072079,0.1515,"universal beta (pooled student+month FE, strict correct)"
week,28,Week 28,8,adj_lcvocab_fe,"Adjusted — LC vocabulary (CZI evaluator), universal β",external,0.232884,0.129627,0.1515,"universal beta (pooled student+month FE, strict correct)"
week,35,Week 35,3,adj_lcvocab_fe,"Adjusted — LC vocabulary (CZI evaluator), universal β",external,0.563317,0.077778,1.6747,"universal beta (pooled student+month FE, strict correct)"
week,38,Week 38,16,adj_lcvocab_fe,"Adjusted — LC vocabulary (CZI evaluator), universal β",external,0.686504,0.030742,1.6271,"universal beta (pooled student+month FE, strict correct)"
week,39,Week 39,20,adj_lcvocab_fe,"Adjusted — LC vocabulary (CZI evaluator), universal β",external,0.251339,0.040443,-1.3718,"universal beta (pooled student+month FE, strict correct)"
week,1,Week 1,16,adj_textstat_class,"Adjusted — textstat, class-specific β",external,0.704111,0.060318,-0.9594,"class-specific beta (within-class student+month FE, strict correct)"
week,2,Week 2,5,adj_textstat_class,"Adjusted — textstat, class-specific β",external,0.341186,0.142655,0.3574,"class-specific beta (within-class student+month FE, strict correct)"
week,13,Week 13,17,adj_textstat_class,"Adjusted — textstat, class-specific β",external,0.509398,0.059786,-0.8139,"class-specific beta (within-class student+month FE, strict correct)"
week,17,Week 17,18,adj_textstat_class,"Adjusted — textstat, class-specific β",external,0.709597,0.047136,-0.7111,"class-specific beta (within-class student+month FE, strict correct)"
week,25,Week 25,15,adj_textstat_class,"Adjusted — textstat, class-specific β",external,0.625529,0.059672,-0.993,"class-specific beta (within-class student+month FE, strict correct)"
week,26,Week 26,6,adj_textstat_class,"Adjusted — textstat, class-specific β",external,0.25716,0.138858,0.6929,"class-specific beta (within-class student+month FE, strict correct)"
week,27,Week 27,15,adj_textstat_class,"Adjusted — textstat, class-specific β",external,0.525335,0.072079,-1.2658,"class-specific beta (within-class student+month FE, strict correct)"
week,28,Week 28,8,adj_textstat_class,"Adjusted — textstat, class-specific β",external,0.373391,0.129627,-1.2658,"class-specific beta (within-class student+month FE, strict correct)"
week,35,Week 35,3,adj_textstat_class,"Adjusted — textstat, class-specific β",external,0.413741,0.077778,0.9521,"class-specific beta (within-class student+month FE, strict correct)"
week,38,Week 38,16,adj_textstat_class,"Adjusted — textstat, class-specific β",external,0.508114,0.030376,1.2152,"class-specific beta (within-class student+month FE, strict correct)"
week,39,Week 39,20,adj_textstat_class,"Adjusted — textstat, class-specific β",external,0.230761,0.040443,0.476,"class-specific beta (within-class student+month FE, strict correct)"
week,1,Week 1,16,adj_lcvocab_class,"Adjusted — LC vocabulary (CZI evaluator), class-specific β",external,0.583574,0.060318,0.1515,"class-specific beta (within-class student+month FE, strict correct)"
week,2,Week 2,5,adj_lcvocab_class,"Adjusted — LC vocabulary (CZI evaluator), class-specific β",external,0.323736,0.187312,0.7854,"class-specific beta (within-class student+month FE, strict correct)"
week,13,Week 13,17,adj_lcvocab_class,"Adjusted — LC vocabulary (CZI evaluator), class-specific β",external,0.405449,0.059786,0.1515,"class-specific beta (within-class student+month FE, strict correct)"
week,17,Week 17,18,adj_lcvocab_class,"Adjusted — LC vocabulary (CZI evaluator), class-specific β",external,0.729268,0.046861,-1.3597,"class-specific beta (within-class student+month FE, strict correct)"
week,25,Week 25,15,adj_lcvocab_class,"Adjusted — LC vocabulary (CZI evaluator), class-specific β",external,0.613973,0.059672,-1.3718,"class-specific beta (within-class student+month FE, strict correct)"
week,26,Week 26,6,adj_lcvocab_class,"Adjusted — LC vocabulary (CZI evaluator), class-specific β",external,0.249686,0.139029,1.167,"class-specific beta (within-class student+month FE, strict correct)"
week,27,Week 27,15,adj_lcvocab_class,"Adjusted — LC vocabulary (CZI evaluator), class-specific β",external,0.369893,0.072079,0.1515,"class-specific beta (within-class student+month FE, strict correct)"
week,28,Week 28,8,adj_lcvocab_class,"Adjusted — LC vocabulary (CZI evaluator), class-specific β",external,0.217949,0.129627,0.1515,"class-specific beta (within-class student+month FE, strict correct)"
week,35,Week 35,3,adj_lcvocab_class,"Adjusted — LC vocabulary (CZI evaluator), class-specific β",external,0.398194,0.077778,1.6747,"class-specific beta (within-class student+month FE, strict correct)"
week,38,Week 38,16,adj_lcvocab_class,"Adjusted — LC vocabulary (CZI evaluator), class-specific β",external,0.526075,0.029401,1.6271,"class-specific beta (within-class student+month FE, strict correct)"
week,39,Week 39,20,adj_lcvocab_class,"Adjusted — LC vocabulary (CZI evaluator), class-specific β",external,0.386592,0.040443,-1.3718,"class-specific beta (within-class student+month FE, strict correct)"
