period_type,period,period_label,n_students,series_id,series_label,series_group,score,mean_difficulty,terms
week,38,Week 38,78,three_leg_adjusted,V/BK/M,vbm,.6906329989433289,8.750865626329427,V+B+M
week,39,Week 39,48,three_leg_adjusted,V/BK/M,vbm,.6148097515106201,9.986232264807628,V+B+M
week,40,Week 40,43,three_leg_adjusted,V/BK/M,vbm,.5426762104034424,6.714728682170538,V+B+M
week,1,Week 1,217,vocab_adjusted,Vocab,vbm,.5614458322525024,3.188963690605531,V
week,2,Week 2,106,vocab_adjusted,Vocab,vbm,.5581622123718262,2.673671918841319,V
week,3,Week 3,74,vocab_adjusted,Vocab,vbm,.5616620779037476,2.488288288288288,V
week,4,Week 4,123,vocab_adjusted,Vocab,vbm,.634235680103302,3.170947125105926,V
week,5,Week 5,93,vocab_adjusted,Vocab,vbm,.608234167098999,3.171556185481832,V
week,6,Week 6,81,vocab_adjusted,Vocab,vbm,.659629762172699,2.882480493726172,V
week,7,Week 7,97,vocab_adjusted,Vocab,vbm,.6425667405128479,2.77983263912681,V
week,8,Week 8,81,vocab_adjusted,Vocab,vbm,.6178590655326843,2.809875429279024,V
week,9,Week 9,57,vocab_adjusted,Vocab,vbm,.5798604488372803,2.352402745995423,V
week,10,Week 10,62,vocab_adjusted,Vocab,vbm,.6409980058670044,2.698457223001402,V
week,11,Week 11,52,vocab_adjusted,Vocab,vbm,.5369905829429626,3.932525807525807,V
week,12,Week 12,38,vocab_adjusted,Vocab,vbm,.6074466109275818,3.945175438596491,V
week,13,Week 13,75,vocab_adjusted,Vocab,vbm,.5048242807388306,3.885474747474748,V
week,14,Week 14,47,vocab_adjusted,Vocab,vbm,.5836983323097229,3.771950056618392,V
week,15,Week 15,38,vocab_adjusted,Vocab,vbm,.6693592071533203,2.408940620782726,V
week,16,Week 16,25,vocab_adjusted,Vocab,vbm,.5066391825675964,3.969140271493212,V
week,17,Week 17,80,vocab_adjusted,Vocab,vbm,.6720283031463623,3.630562200956938,V
week,18,Week 18,35,vocab_adjusted,Vocab,vbm,.6227335929870605,3.342857142857143,V
week,19,Week 19,30,vocab_adjusted,Vocab,vbm,.6269156932830811,2.44890642721058,V
week,20,Week 20,41,vocab_adjusted,Vocab,vbm,.6367644071578979,3.547730104726253,V
week,21,Week 21,49,vocab_adjusted,Vocab,vbm,.6614605784416199,3.402141687640429,V
week,22,Week 22,50,vocab_adjusted,Vocab,vbm,.7326757907867432,2.087666666666666,V
week,23,Week 23,62,vocab_adjusted,Vocab,vbm,.7034149169921875,2.349579391262859,V
week,24,Week 24,29,vocab_adjusted,Vocab,vbm,.7231479287147522,2.392633228840126,V
week,25,Week 25,105,vocab_adjusted,Vocab,vbm,.6387303471565247,2.556091112773612,V
week,26,Week 26,112,vocab_adjusted,Vocab,vbm,.541745126247406,2.723328003053302,V
week,27,Week 27,59,vocab_adjusted,Vocab,vbm,.5773056745529175,2.025423728813559,V
week,28,Week 28,2,vocab_adjusted,Vocab,vbm,.7752739787101746,2,V
week,29,Week 29,29,vocab_adjusted,Vocab,vbm,.2820519804954529,2.5,V
week,30,Week 30,3,vocab_adjusted,Vocab,vbm,.7919406890869141,2,V
week,31,Week 31,2,vocab_adjusted,Vocab,vbm,.5546848773956299,5.5,V
week,32,Week 32,5,vocab_adjusted,Vocab,vbm,.6790251135826111,4.56025641025641,V
week,33,Week 33,47,vocab_adjusted,Vocab,vbm,.6853564381599426,4.196261297858688,V
week,34,Week 34,50,vocab_adjusted,Vocab,vbm,.677544116973877,3.395682444353032,V
week,35,Week 35,61,vocab_adjusted,Vocab,vbm,.7455573081970215,2.92959313363668,V
week,36,Week 36,51,vocab_adjusted,Vocab,vbm,.7489767074584961,2.5,V
week,37,Week 37,49,vocab_adjusted,Vocab,vbm,.7572351098060608,2.581315283356099,V
week,38,Week 38,78,vocab_adjusted,Vocab,vbm,.6116935610771179,2.792343465985999,V
week,39,Week 39,48,vocab_adjusted,Vocab,vbm,.4396652281284332,2.676798115079365,V
week,40,Week 40,43,vocab_adjusted,Vocab,vbm,.553989052772522,2.5,V
