period_type,period,period_label,n_students,series_id,series_label,series_group,score,score_se,mean_difficulty,terms
week,3,Week 3,18,adj_textstat_class,"Adjusted — textstat, class-specific β",external,0.325009,0.075526,-0.6607,"class-specific beta (within-class student+month FE, strict correct)"
week,5,Week 5,3,adj_textstat_class,"Adjusted — textstat, class-specific β",external,-0.021396,0.0,-0.705,"class-specific beta (within-class student+month FE, strict correct)"
week,6,Week 6,5,adj_textstat_class,"Adjusted — textstat, class-specific β",external,0.234152,0.111803,-0.5222,"class-specific beta (within-class student+month FE, strict correct)"
week,10,Week 10,13,adj_textstat_class,"Adjusted — textstat, class-specific β",external,0.592166,0.100577,1.1902,"class-specific beta (within-class student+month FE, strict correct)"
week,11,Week 11,19,adj_textstat_class,"Adjusted — textstat, class-specific β",external,0.321489,0.054362,0.9104,"class-specific beta (within-class student+month FE, strict correct)"
week,14,Week 14,25,adj_textstat_class,"Adjusted — textstat, class-specific β",external,0.550551,0.04456,1.3653,"class-specific beta (within-class student+month FE, strict correct)"
week,15,Week 15,14,adj_textstat_class,"Adjusted — textstat, class-specific β",external,0.608971,0.083433,0.6766,"class-specific beta (within-class student+month FE, strict correct)"
week,16,Week 16,20,adj_textstat_class,"Adjusted — textstat, class-specific β",external,0.566174,0.048601,-0.4792,"class-specific beta (within-class student+month FE, strict correct)"
week,19,Week 19,19,adj_textstat_class,"Adjusted — textstat, class-specific β",external,0.696459,0.071511,0.8082,"class-specific beta (within-class student+month FE, strict correct)"
week,20,Week 20,4,adj_textstat_class,"Adjusted — textstat, class-specific β",external,0.732511,0.15,-0.5762,"class-specific beta (within-class student+month FE, strict correct)"
week,22,Week 22,7,adj_textstat_class,"Adjusted — textstat, class-specific β",external,0.735968,0.082917,-0.6736,"class-specific beta (within-class student+month FE, strict correct)"
week,1,Week 1,24,adj_czi_class,"Adjusted — CZI Lexile-like, class-specific β",external,0.384871,0.070353,-0.9441,"class-specific beta (within-class student+month FE, strict correct)"
week,2,Week 2,16,adj_czi_class,"Adjusted — CZI Lexile-like, class-specific β",external,0.256119,0.060599,-0.8366,"class-specific beta (within-class student+month FE, strict correct)"
week,3,Week 3,18,adj_czi_class,"Adjusted — CZI Lexile-like, class-specific β",external,0.319162,0.076111,-0.8725,"class-specific beta (within-class student+month FE, strict correct)"
week,5,Week 5,3,adj_czi_class,"Adjusted — CZI Lexile-like, class-specific β",external,-0.024621,0.0,-0.8294,"class-specific beta (within-class student+month FE, strict correct)"
week,6,Week 6,5,adj_czi_class,"Adjusted — CZI Lexile-like, class-specific β",external,0.225379,0.111803,-0.8294,"class-specific beta (within-class student+month FE, strict correct)"
week,10,Week 10,13,adj_czi_class,"Adjusted — CZI Lexile-like, class-specific β",external,0.59451,0.100589,1.2958,"class-specific beta (within-class student+month FE, strict correct)"
week,11,Week 11,19,adj_czi_class,"Adjusted — CZI Lexile-like, class-specific β",external,0.330755,0.054244,1.2429,"class-specific beta (within-class student+month FE, strict correct)"
week,14,Week 14,25,adj_czi_class,"Adjusted — CZI Lexile-like, class-specific β",external,0.546659,0.044472,1.2648,"class-specific beta (within-class student+month FE, strict correct)"
week,15,Week 15,14,adj_czi_class,"Adjusted — CZI Lexile-like, class-specific β",external,0.606666,0.083433,0.6142,"class-specific beta (within-class student+month FE, strict correct)"
week,16,Week 16,20,adj_czi_class,"Adjusted — CZI Lexile-like, class-specific β",external,0.575407,0.0485,-0.1789,"class-specific beta (within-class student+month FE, strict correct)"
week,19,Week 19,19,adj_czi_class,"Adjusted — CZI Lexile-like, class-specific β",external,0.691576,0.071511,0.6618,"class-specific beta (within-class student+month FE, strict correct)"
week,20,Week 20,4,adj_czi_class,"Adjusted — CZI Lexile-like, class-specific β",external,0.739,0.15,-0.3706,"class-specific beta (within-class student+month FE, strict correct)"
week,22,Week 22,7,adj_czi_class,"Adjusted — CZI Lexile-like, class-specific β",external,0.745672,0.08312,-0.3617,"class-specific beta (within-class student+month FE, strict correct)"
